STATION,DATE,TMAX,TMIN
GHCND:USW00013994,20121212,106,-44
GHCND:USW00013994,20121213,139,-22
GHCND:USW00013994,20121214,144,-6
GHCND:USW00013994,20121215,183,67
GHCND:USW00013994,20121216,122,39
GHCND:USW00013994,20121217,56,22
GHCND:USW00013994,20121218,156,6
GHCND:USW00013994,20121219,117,-11
GHCND:USW00013994,20121220,133,-28
GHCND:USW00013994,20121221,28,-44
GHCND:USW00013994,20121222,83,-67
GHCND:USW00013994,20121223,100,-11
GHCND:USW00013994,20121224,17,-44
GHCND:USW00013994,20121225,17,-44
GHCND:USW00013994,20121226,6,-17
GHCND:USW00013994,20121227,17,-22
GHCND:USW00013994,20121228,28,-6
GHCND:USW00013994,20121229,6,-56
GHCND:USW00013994,20121230,61,-61
GHCND:USW00013994,20121231,39,-6
GHCND:USW00013994,20130101,-6,-83
GHCND:USW00013994,20130102,6,-94
GHCND:USW00013994,20130103,44,-61
GHCND:USW00013994,20130104,50,-44
GHCND:USW00013994,20130105,78,-11
GHCND:USW00013994,20130106,61,-39
GHCND:USW00013994,20130107,78,-50
GHCND:USW00013994,20130108,122,-28
GHCND:USW00013994,20130109,144,39
GHCND:USW00013994,20130110,150,44
GHCND:USW00013994,20130111,178,100
GHCND:USW00013994,20130112,144,0
GHCND:USW00013994,20130113,0,-67
GHCND:USW00013994,20130114,-28,-83
GHCND:USW00013994,20130115,-6,-83
GHCND:USW00013994,20130116,61,-67
GHCND:USW00013994,20130117,56,-28
GHCND:USW00013994,20130118,133,-44
GHCND:USW00013994,20130119,189,56
GHCND:USW00013994,20130120,83,-39
GHCND:USW00013994,20130121,-28,-94
GHCND:USW00013994,20130122,-78,-106
GHCND:USW00013994,20130123,56,-106
GHCND:USW00013994,20130124,-22,-89
GHCND:USW00013994,20130125,72,-28
GHCND:USW00013994,20130126,33,-50
GHCND:USW00013994,20130127,111,-22
GHCND:USW00013994,20130128,233,111
GHCND:USW00013994,20130129,200,122
GHCND:USW00013994,20130130,122,-28
GHCND:USW00013994,20130131,6,-111
GHCND:USW00013994,20130201,-11,-128
GHCND:USW00013994,20130202,72,-11
GHCND:USW00013994,20130203,6,-39
GHCND:USW00013994,20130204,139,-28
GHCND:USW00013994,20130205,139,-17
GHCND:USW00013994,20130206,111,-28
GHCND:USW00013994,20130207,111,22
GHCND:USW00013994,20130208,39,-11
GHCND:USW00013994,20130209,61,-11
GHCND:USW00013994,20130210,133,39
GHCND:USW00013994,20130211,111,17
GHCND:USW00013994,20130212,78,-22
GHCND:USW00013994,20130213,128,17
GHCND:USW00013994,20130214,139,44
GHCND:USW00013994,20130215,56,-22
GHCND:USW00013994,20130216,33,-61
GHCND:USW00013994,20130217,94,-56
GHCND:USW00013994,20130218,156,11
GHCND:USW00013994,20130219,11,-44
GHCND:USW00013994,20130220,-33,-78
GHCND:USW00013994,20130221,6,-61
GHCND:USW00013994,20130222,22,-50
GHCND:USW00013994,20130223,11,-89
GHCND:USW00013994,20130224,56,-78
GHCND:USW00013994,20130225,61,-11
GHCND:USW00013994,20130226,50,11
GHCND:USW00013994,20130227,22,0
GHCND:USW00013994,20130228,22,0
GHCND:USW00013994,20130301,11,-17
GHCND:USW00013994,20130302,22,-50
GHCND:USW00013994,20130303,44,-72
GHCND:USW00013994,20130304,117,17
GHCND:USW00013994,20130305,61,0
GHCND:USW00013994,20130306,39,-22
GHCND:USW00013994,20130307,78,-56
GHCND:USW00013994,20130308,122,-22
GHCND:USW00013994,20130309,200,56
GHCND:USW00013994,20130310,161,72
GHCND:USW00013994,20130311,72,11
GHCND:USW00013994,20130312,111,-11
GHCND:USW00013994,20130313,56,-22
GHCND:USW00013994,20130314,111,-17
GHCND:USW00013994,20130315,228,0
GHCND:USW00013994,20130316,178,39
GHCND:USW00013994,20130317,39,11
GHCND:USW00013994,20130318,106,17
GHCND:USW00013994,20130319,83,-17
GHCND:USW00013994,20130320,33,-39
GHCND:USW00013994,20130321,28,-61
GHCND:USW00013994,20130322,61,0
GHCND:USW00013994,20130323,122,33
GHCND:USW00013994,20130324,50,0
GHCND:USW00013994,20130325,22,-11
GHCND:USW00013994,20130326,44,-17
GHCND:USW00013994,20130327,72,-39
GHCND:USW00013994,20130328,139,22
GHCND:USW00013994,20130329,167,61
GHCND:USW00013994,20130330,128,50
GHCND:USW00013994,20130331,206,83
GHCND:USW00013994,20130401,94,17
GHCND:USW00013994,20130402,94,-10
GHCND:USW00013994,20130403,117,6
GHCND:USW00013994,20130404,161,22
GHCND:USW00013994,20130405,200,39
GHCND:USW00013994,20130406,244,122
GHCND:USW00013994,20130407,261,111
GHCND:USW00013994,20130408,261,172
GHCND:USW00013994,20130409,261,189
GHCND:USW00013994,20130410,278,150
GHCND:USW00013994,20130411,156,56
GHCND:USW00013994,20130412,78,33
GHCND:USW00013994,20130413,167,33
GHCND:USW00013994,20130414,267,83
GHCND:USW00013994,20130415,217,100
GHCND:USW00013994,20130416,100,78
GHCND:USW00013994,20130417,294,100
GHCND:USW00013994,20130418,250,50
GHCND:USW00013994,20130419,117,39
GHCND:USW00013994,20130420,133,11
GHCND:USW00013994,20130421,172,61
GHCND:USW00013994,20130422,228,56
GHCND:USW00013994,20130423,172,50
GHCND:USW00013994,20130424,122,33
GHCND:USW00013994,20130425,178,56
GHCND:USW00013994,20130426,156,100
GHCND:USW00013994,20130427,122,100
GHCND:USW00013994,20130428,144,94
GHCND:USW00013994,20130429,261,78
GHCND:USW00013994,20130430,306,172
GHCND:USW00013994,20130501,283,150
GHCND:USW00013994,20130502,217,72
GHCND:USW00013994,20130503,72,50
GHCND:USW00013994,20130504,106,50
GHCND:USW00013994,20130505,167,83
GHCND:USW00013994,20130506,206,122
GHCND:USW00013994,20130507,267,150
GHCND:USW00013994,20130508,289,139
GHCND:USW00013994,20130509,244,178
GHCND:USW00013994,20130510,194,128
GHCND:USW00013994,20130511,217,106
GHCND:USW00013994,20130512,172,56
GHCND:USW00013994,20130513,233,61
GHCND:USW00013994,20130514,339,150
GHCND:USW00013994,20130515,333,222
GHCND:USW00013994,20130516,283,200
GHCND:USW00013994,20130517,250,189
GHCND:USW00013994,20130518,278,172
GHCND:USW00013994,20130519,328,217
GHCND:USW00013994,20130520,283,172
GHCND:USW00013994,20130521,278,183
GHCND:USW00013994,20130522,256,178
GHCND:USW00013994,20130523,183,128
GHCND:USW00013994,20130524,206,83
GHCND:USW00013994,20130525,211,117
GHCND:USW00013994,20130526,289,139
GHCND:USW00013994,20130527,289,194
GHCND:USW00013994,20130528,300,211
GHCND:USW00013994,20130529,311,194
GHCND:USW00013994,20130530,289,189
GHCND:USW00013994,20130531,272,189
GHCND:USW00013994,20130601,261,189
GHCND:USW00013994,20130602,206,156
GHCND:USW00013994,20130603,211,139
GHCND:USW00013994,20130604,239,122
GHCND:USW00013994,20130605,272,156
GHCND:USW00013994,20130606,267,172
GHCND:USW00013994,20130607,244,156
GHCND:USW00013994,20130608,272,150
GHCND:USW00013994,20130609,267,183
GHCND:USW00013994,20130610,272,178
GHCND:USW00013994,20130611,333,178
GHCND:USW00013994,20130612,356,244
GHCND:USW00013994,20130613,294,211
GHCND:USW00013994,20130614,294,172
GHCND:USW00013994,20130615,322,206
GHCND:USW00013994,20130616,306,206
GHCND:USW00013994,20130617,306,189
GHCND:USW00013994,20130618,317,178
GHCND:USW00013994,20130619,306,189
GHCND:USW00013994,20130620,328,206
GHCND:USW00013994,20130621,333,239
GHCND:USW00013994,20130622,333,217
GHCND:USW00013994,20130623,322,211
GHCND:USW00013994,20130624,339,206
GHCND:USW00013994,20130625,344,256
GHCND:USW00013994,20130626,339,228
GHCND:USW00013994,20130627,344,233
GHCND:USW00013994,20130628,317,239
GHCND:USW00013994,20130629,283,178
GHCND:USW00013994,20130630,250,183
GHCND:USW00013994,20130701,272,178
GHCND:USW00013994,20130702,211,167
GHCND:USW00013994,20130703,283,178
GHCND:USW00013994,20130704,289,178
GHCND:USW00013994,20130705,289,194
GHCND:USW00013994,20130706,311,211
GHCND:USW00013994,20130707,333,206
GHCND:USW00013994,20130708,344,250
GHCND:USW00013994,20130709,350,272
GHCND:USW00013994,20130710,311,233
GHCND:USW00013994,20130711,289,200
GHCND:USW00013994,20130712,294,183
GHCND:USW00013994,20130713,300,183
GHCND:USW00013994,20130714,322,200
GHCND:USW00013994,20130715,328,233
GHCND:USW00013994,20130716,339,244
GHCND:USW00013994,20130717,344,250
GHCND:USW00013994,20130718,344,256
GHCND:USW00013994,20130719,367,256
GHCND:USW00013994,20130720,339,250
GHCND:USW00013994,20130721,289,233
GHCND:USW00013994,20130722,339,222
GHCND:USW00013994,20130723,333,233
GHCND:USW00013994,20130724,272,189
GHCND:USW00013994,20130725,283,172
GHCND:USW00013994,20130726,244,206
GHCND:USW00013994,20130727,256,167
GHCND:USW00013994,20130728,283,133
GHCND:USW00013994,20130729,272,156
GHCND:USW00013994,20130730,250,194
GHCND:USW00013994,20130731,278,206
GHCND:USW00013994,20130801,311,194
GHCND:USW00013994,20130802,283,228
GHCND:USW00013994,20130803,294,211
GHCND:USW00013994,20130804,267,183
GHCND:USW00013994,20130805,239,217
GHCND:USW00013994,20130806,322,222
GHCND:USW00013994,20130807,328,239
GHCND:USW00013994,20130808,272,228
GHCND:USW00013994,20130809,272,206
GHCND:USW00013994,20130810,294,206
GHCND:USW00013994,20130811,300,172
GHCND:USW00013994,20130812,278,222
GHCND:USW00013994,20130813,267,183
GHCND:USW00013994,20130814,244,139
GHCND:USW00013994,20130815,244,156
GHCND:USW00013994,20130816,250,156
GHCND:USW00013994,20130817,272,156
GHCND:USW00013994,20130818,289,183
GHCND:USW00013994,20130819,311,194
GHCND:USW00013994,20130820,322,206
GHCND:USW00013994,20130821,339,222
GHCND:USW00013994,20130822,333,244
GHCND:USW00013994,20130823,322,233
GHCND:USW00013994,20130824,333,206
GHCND:USW00013994,20130825,344,206
GHCND:USW00013994,20130826,361,244
GHCND:USW00013994,20130827,361,250
GHCND:USW00013994,20130828,361,239
GHCND:USW00013994,20130829,367,239
GHCND:USW00013994,20130830,389,261
GHCND:USW00013994,20130831,394,261
GHCND:USW00013994,20130901,328,222
GHCND:USW00013994,20130902,289,206
GHCND:USW00013994,20130903,289,161
GHCND:USW00013994,20130904,311,167
GHCND:USW00013994,20130905,317,178
GHCND:USW00013994,20130906,317,206
GHCND:USW00013994,20130907,344,211
GHCND:USW00013994,20130908,294,228
GHCND:USW00013994,20130909,372,244
GHCND:USW00013994,20130910,367,261
GHCND:USW00013994,20130911,367,222
GHCND:USW00013994,20130912,300,194
GHCND:USW00013994,20130913,244,144
GHCND:USW00013994,20130914,244,117
GHCND:USW00013994,20130915,289,150
GHCND:USW00013994,20130916,239,156
GHCND:USW00013994,20130917,222,150
GHCND:USW00013994,20130918,311,194
GHCND:USW00013994,20130919,333,239
GHCND:USW00013994,20130920,250,144
GHCND:USW00013994,20130921,228,117
GHCND:USW00013994,20130922,244,106
GHCND:USW00013994,20130923,250,117
GHCND:USW00013994,20130924,283,139
GHCND:USW00013994,20130925,283,194
GHCND:USW00013994,20130926,294,167
GHCND:USW00013994,20130927,294,167
GHCND:USW00013994,20130928,300,189
GHCND:USW00013994,20130929,244,144
GHCND:USW00013994,20130930,261,122
GHCND:USW00013994,20131001,278,183
GHCND:USW00013994,20131002,294,206
GHCND:USW00013994,20131003,311,211
GHCND:USW00013994,20131004,317,217
GHCND:USW00013994,20131005,267,133
GHCND:USW00013994,20131006,156,100
GHCND:USW00013994,20131007,217,106
GHCND:USW00013994,20131008,244,100
GHCND:USW00013994,20131009,239,94
GHCND:USW00013994,20131010,267,133
GHCND:USW00013994,20131011,272,139
GHCND:USW00013994,20131012,261,133
GHCND:USW00013994,20131013,233,89
GHCND:USW00013994,20131014,200,89
GHCND:USW00013994,20131015,206,128
GHCND:USW00013994,20131016,156,83
GHCND:USW00013994,20131017,189,94
GHCND:USW00013994,20131018,167,67
GHCND:USW00013994,20131019,150,56
GHCND:USW00013994,20131020,228,89
GHCND:USW00013994,20131021,139,44
GHCND:USW00013994,20131022,167,33
GHCND:USW00013994,20131023,106,28
GHCND:USW00013994,20131024,94,0
GHCND:USW00013994,20131025,133,-10
GHCND:USW00013994,20131026,189,33
GHCND:USW00013994,20131027,161,6
GHCND:USW00013994,20131028,206,22
GHCND:USW00013994,20131029,150,83
GHCND:USW00013994,20131030,228,139
GHCND:USW00013994,20131031,200,94
GHCND:USW00013994,20131101,183,89
GHCND:USW00013994,20131102,139,44
GHCND:USW00013994,20131103,150,17
GHCND:USW00013994,20131104,172,83
GHCND:USW00013994,20131105,161,117
GHCND:USW00013994,20131106,156,22
GHCND:USW00013994,20131107,139,6
GHCND:USW00013994,20131108,150,-10
GHCND:USW00013994,20131109,206,89
GHCND:USW00013994,20131110,128,39
GHCND:USW00013994,20131111,189,6
GHCND:USW00013994,20131112,28,-43
GHCND:USW00013994,20131113,89,-55
GHCND:USW00013994,20131114,156,-5
GHCND:USW00013994,20131115,156,83
GHCND:USW00013994,20131116,189,94
GHCND:USW00013994,20131117,267,83
GHCND:USW00013994,20131118,139,28
GHCND:USW00013994,20131119,94,0
GHCND:USW00013994,20131120,106,6
GHCND:USW00013994,20131121,111,100
GHCND:USW00013994,20131122,100,6
GHCND:USW00013994,20131123,11,-71
GHCND:USW00013994,20131124,-10,-93
GHCND:USW00013994,20131125,33,-21
GHCND:USW00013994,20131126,50,-43
GHCND:USW00013994,20131127,-10,-77
GHCND:USW00013994,20131128,89,-43
GHCND:USW00013994,20131129,78,-55
GHCND:USW00013994,20131130,150,-27
GHCND:USW00013994,20131201,144,6
GHCND:USW00013994,20131202,150,39
GHCND:USW00013994,20131203,156,78
GHCND:USW00013994,20131204,206,44
GHCND:USW00013994,20131205,44,-55
GHCND:USW00013994,20131206,-43,-93
GHCND:USW00013994,20131207,-43,-116
GHCND:USW00013994,20131208,-16,-66
GHCND:USW00013994,20131209,-16,-55
GHCND:USW00013994,20131210,33,-93
GHCND:USW00013994,20131211,11,-105
GHCND:USW00013994,20131212,44,-116
GHCND:USW00013994,20131213,22,-60
GHCND:USW00013994,20131214,17,-27
GHCND:USW00013994,20131215,28,-55
GHCND:USW00013994,20131216,11,-43
GHCND:USW00013994,20131217,50,-38
GHCND:USW00013994,20131218,111,-49
GHCND:USW00013994,20131219,161,44
GHCND:USW00013994,20131220,217,28
GHCND:USW00013994,20131221,28,6
GHCND:USW00013994,20131222,22,-27
GHCND:USW00013994,20131223,-27,-110
GHCND:USW00013994,20131224,-43,-138
GHCND:USW00013994,20131225,28,-43
GHCND:USW00013994,20131226,111,-38
GHCND:USW00013994,20131227,133,-21
GHCND:USW00013994,20131228,161,22
GHCND:USW00013994,20131229,72,-82
GHCND:USW00013994,20131230,-56,-122
GHCND:USW00013994,20131231,66,-44
GHCND:USW00013994,20140101,89,-44
GHCND:USW00013994,20140102,-44,-139
GHCND:USW00013994,20140103,-11,-156
GHCND:USW00013994,20140104,78,-28
GHCND:USW00013994,20140105,17,-189
GHCND:USW00013994,20140106,-189,-222
GHCND:USW00013994,20140107,-43,-199
GHCND:USW00013994,20140108,-21,-66
GHCND:USW00013994,20140109,11,-66
GHCND:USW00013994,20140110,78,11
GHCND:USW00013994,20140111,94,11
GHCND:USW00013994,20140112,150,-21
GHCND:USW00013994,20140113,150,0
GHCND:USW00013994,20140114,94,-16
GHCND:USW00013994,20140115,-5,-55
GHCND:USW00013994,20140116,83,-38
GHCND:USW00013994,20140117,-38,-93
GHCND:USW00013994,20140118,61,-88
GHCND:USW00013994,20140119,117,-49
GHCND:USW00013994,20140120,100,6
GHCND:USW00013994,20140121,44,-110
GHCND:USW00013994,20140122,-10,-110
GHCND:USW00013994,20140123,-99,-166
GHCND:USW00013994,20140124,22,-143
GHCND:USW00013994,20140125,61,-55
GHCND:USW00013994,20140126,156,-38
GHCND:USW00013994,20140127,-38,-138
GHCND:USW00013994,20140128,-66,-160
GHCND:USW00013994,20140129,17,-110
GHCND:USW00013994,20140130,83,-38
GHCND:USW00013994,20140131,39,-21
GHCND:USW00013994,20140201,28,-21
GHCND:USW00013994,20140202,-21,-105
GHCND:USW00013994,20140203,-10,-132
GHCND:USW00013994,20140204,-21,-60
GHCND:USW00013994,20140205,-55,-116
GHCND:USW00013994,20140206,-105,-182
GHCND:USW00013994,20140207,-71,-177
GHCND:USW00013994,20140208,-10,-88
GHCND:USW00013994,20140209,-21,-82
GHCND:USW00013994,20140210,-82,-143
GHCND:USW00013994,20140211,-66,-182
GHCND:USW00013994,20140212,11,-155
GHCND:USW00013994,20140213,94,-116
GHCND:USW00013994,20140214,28,-77
GHCND:USW00013994,20140215,-16,-105
GHCND:USW00013994,20140216,6,-32
GHCND:USW00013994,20140217,72,-32
GHCND:USW00013994,20140218,172,33
GHCND:USW00013994,20140219,122,17
GHCND:USW00013994,20140220,228,44
GHCND:USW00013994,20140221,139,11
GHCND:USW00013994,20140222,167,-5
GHCND:USW00013994,20140223,33,-27
GHCND:USW00013994,20140224,33,-49
GHCND:USW00013994,20140225,0,-71
GHCND:USW00013994,20140226,-21,-116
GHCND:USW00013994,20140227,-16,-71
GHCND:USW00013994,20140228,89,-71
GHCND:USW00013994,20140301,61,-43
GHCND:USW00013994,20140302,-38,-138
GHCND:USW00013994,20140303,-43,-155
GHCND:USW00013994,20140304,39,-99
GHCND:USW00013994,20140305,56,-49
GHCND:USW00013994,20140306,89,-38
GHCND:USW00013994,20140307,167,-27
GHCND:USW00013994,20140308,72,22
GHCND:USW00013994,20140309,150,-16
GHCND:USW00013994,20140310,267,72
GHCND:USW00013994,20140311,283,61
GHCND:USW00013994,20140312,83,11
GHCND:USW00013994,20140313,178,-16
GHCND:USW00013994,20140314,206,56
GHCND:USW00013994,20140315,222,22
GHCND:USW00013994,20140316,89,-27
GHCND:USW00013994,20140317,94,-66
GHCND:USW00013994,20140318,156,17
GHCND:USW00013994,20140319,117,11
GHCND:USW00013994,20140320,206,-5
GHCND:USW00013994,20140321,250,94
GHCND:USW00013994,20140322,106,22
GHCND:USW00013994,20140323,61,-21
GHCND:USW00013994,20140324,44,-32
GHCND:USW00013994,20140325,50,-32
GHCND:USW00013994,20140326,122,-60
GHCND:USW00013994,20140327,167,50
GHCND:USW00013994,20140328,111,50
GHCND:USW00013994,20140329,89,11
GHCND:USW00013994,20140330,189,-10
GHCND:USW00013994,20140331,206,89
GHCND:USW00013994,20140401,161,50
GHCND:USW00013994,20140402,128,78
GHCND:USW00013994,20140403,189,128
GHCND:USW00013994,20140404,150,56
GHCND:USW00013994,20140405,128,39
GHCND:USW00013994,20140406,156,39
GHCND:USW00013994,20140407,117,78
GHCND:USW00013994,20140408,172,72
GHCND:USW00013994,20140409,206,33
GHCND:USW00013994,20140410,289,128
GHCND:USW00013994,20140411,233,122
GHCND:USW00013994,20140412,283,139
GHCND:USW00013994,20140413,244,156
GHCND:USW00013994,20140414,156,17
GHCND:USW00013994,20140415,100,-5
GHCND:USW00013994,20140416,150,39
GHCND:USW00013994,20140417,200,72
GHCND:USW00013994,20140418,222,72
GHCND:USW00013994,20140419,244,89
GHCND:USW00013994,20140420,283,111
GHCND:USW00013994,20140421,244,161
GHCND:USW00013994,20140422,206,106
GHCND:USW00013994,20140423,189,83
GHCND:USW00013994,20140424,272,117
GHCND:USW00013994,20140425,250,100
GHCND:USW00013994,20140426,267,156
GHCND:USW00013994,20140427,272,161
GHCND:USW00013994,20140428,244,161
GHCND:USW00013994,20140429,194,122
GHCND:USW00013994,20140430,150,78
GHCND:USW00013994,20140501,133,61
GHCND:USW00013994,20140502,172,89
GHCND:USW00013994,20140503,250,139
GHCND:USW00013994,20140504,267,111
GHCND:USW00013994,20140505,311,139
GHCND:USW00013994,20140506,306,144
GHCND:USW00013994,20140507,300,217
GHCND:USW00013994,20140508,317,217
GHCND:USW00013994,20140509,272,178
GHCND:USW00013994,20140510,289,150
GHCND:USW00013994,20140511,311,172
GHCND:USW00013994,20140512,317,211
GHCND:USW00013994,20140513,211,117
GHCND:USW00013994,20140514,128,89
GHCND:USW00013994,20140515,178,83
GHCND:USW00013994,20140516,156,61
GHCND:USW00013994,20140517,183,56
GHCND:USW00013994,20140518,206,89
GHCND:USW00013994,20140519,261,128
GHCND:USW00013994,20140520,317,172
GHCND:USW00013994,20140521,317,217
GHCND:USW00013994,20140522,267,194
GHCND:USW00013994,20140523,278,183
GHCND:USW00013994,20140524,278,156
GHCND:USW00013994,20140525,261,178
GHCND:USW00013994,20140526,311,200
GHCND:USW00013994,20140527,306,194
GHCND:USW00013994,20140528,306,194
GHCND:USW00013994,20140529,300,211
GHCND:USW00013994,20140530,300,211
GHCND:USW00013994,20140531,317,206
GHCND:USW00013994,20140601,322,217
GHCND:USW00013994,20140602,294,239
GHCND:USW00013994,20140603,333,228
GHCND:USW00013994,20140604,294,200
GHCND:USW00013994,20140605,239,183
GHCND:USW00013994,20140606,289,178
GHCND:USW00013994,20140607,261,194
GHCND:USW00013994,20140608,250,178
GHCND:USW00013994,20140609,261,178
GHCND:USW00013994,20140610,267,178
GHCND:USW00013994,20140611,239,172
GHCND:USW00013994,20140612,278,167
GHCND:USW00013994,20140613,244,156
GHCND:USW00013994,20140614,272,133
GHCND:USW00013994,20140615,311,194
GHCND:USW00013994,20140616,333,239
GHCND:USW00013994,20140617,333,256
GHCND:USW00013994,20140618,344,250
GHCND:USW00013994,20140619,350,250
GHCND:USW00013994,20140620,333,239
GHCND:USW00013994,20140621,344,211
GHCND:USW00013994,20140622,306,211
GHCND:USW00013994,20140623,322,228
GHCND:USW00013994,20140624,311,222
GHCND:USW00013994,20140625,322,211
GHCND:USW00013994,20140626,333,222
GHCND:USW00013994,20140627,311,228
GHCND:USW00013994,20140628,322,233
GHCND:USW00013994,20140629,300,239
GHCND:USW00013994,20140630,344,244
GHCND:USW00013994,20140701,317,239
GHCND:USW00013994,20140702,256,167
GHCND:USW00013994,20140703,267,156
GHCND:USW00013994,20140704,289,172
GHCND:USW00013994,20140705,278,172
GHCND:USW00013994,20140706,333,222
GHCND:USW00013994,20140707,333,256
GHCND:USW00013994,20140708,311,200
GHCND:USW00013994,20140709,306,194
GHCND:USW00013994,20140710,294,178
GHCND:USW00013994,20140711,322,189
GHCND:USW00013994,20140712,361,267
